pair_index,time_s,flow_rate_m3_s,flow_rate_L_s
9.605000000000000000e+03,4.803000000000000047e-01,4.321564383328108040e-04,4.321564383328108105e-01
9.606000000000000000e+03,4.803499999999999992e-01,4.301533876397909393e-04,4.301533876397909406e-01
9.607000000000000000e+03,4.803999999999999937e-01,4.297553227183480108e-04,4.297553227183479874e-01
9.608000000000000000e+03,4.804500000000000437e-01,4.300974197681186467e-04,4.300974197681186606e-01
9.609000000000000000e+03,4.805000000000000382e-01,4.288696961034265992e-04,4.288696961034266231e-01
9.610000000000000000e+03,4.805500000000000327e-01,4.299911614545529710e-04,4.299911614545529615e-01
9.611000000000000000e+03,4.806000000000000272e-01,4.290530993060012342e-04,4.290530993060012177e-01
9.612000000000000000e+03,4.806500000000000217e-01,4.293809876688953306e-04,4.293809876688953198e-01
9.613000000000000000e+03,4.807000000000000162e-01,4.298780291661441293e-04,4.298780291661441488e-01
9.614000000000000000e+03,4.807500000000000107e-01,4.292884270512636012e-04,4.292884270512635769e-01
9.615000000000000000e+03,4.808000000000000052e-01,4.294330347665564480e-04,4.294330347665564207e-01
9.616000000000000000e+03,4.808499999999999996e-01,4.307573665633544139e-04,4.307573665633543936e-01
9.617000000000000000e+03,4.808999999999999941e-01,4.324441215616898950e-04,4.324441215616898759e-01
9.618000000000000000e+03,4.809500000000000441e-01,4.329590148653915914e-04,4.329590148653915671e-01
9.619000000000000000e+03,4.810000000000000386e-01,4.337114519075059181e-04,4.337114519075059293e-01
9.620000000000000000e+03,4.810500000000000331e-01,4.304731558473135801e-04,4.304731558473136044e-01
9.621000000000000000e+03,4.811000000000000276e-01,4.307780621320002703e-04,4.307780621320002612e-01
9.622000000000000000e+03,4.811500000000000221e-01,4.288478975550580503e-04,4.288478975550580330e-01
9.623000000000000000e+03,4.812000000000000166e-01,4.285374257672010028e-04,4.285374257672009968e-01
9.624000000000000000e+03,4.812500000000000111e-01,4.293614764666972171e-04,4.293614764666972006e-01
9.625000000000000000e+03,4.813000000000000056e-01,4.309986394329998042e-04,4.309986394329998194e-01
9.626000000000000000e+03,4.813500000000000001e-01,4.308230426862356684e-04,4.308230426862356688e-01
9.627000000000000000e+03,4.813999999999999946e-01,4.309353445031780666e-04,4.309353445031780527e-01
9.628000000000000000e+03,4.814500000000000446e-01,4.323928775675744116e-04,4.323928775675743852e-01
9.629000000000000000e+03,4.815000000000000391e-01,4.317998061086943530e-04,4.317998061086943395e-01
9.630000000000000000e+03,4.815500000000000336e-01,4.317711242563612869e-04,4.317711242563612717e-01
9.631000000000000000e+03,4.816000000000000281e-01,4.278420136587041058e-04,4.278420136587041123e-01
9.632000000000000000e+03,4.816500000000000226e-01,4.302646572045369655e-04,4.302646572045369933e-01
9.633000000000000000e+03,4.817000000000000171e-01,4.282948493328529250e-04,4.282948493328529449e-01
9.634000000000000000e+03,4.817500000000000115e-01,4.245278084645747016e-04,4.245278084645747185e-01
9.635000000000000000e+03,4.818000000000000060e-01,4.208339013318905942e-04,4.208339013318905808e-01
9.636000000000000000e+03,4.818500000000000005e-01,4.234718277043655757e-04,4.234718277043655887e-01
9.637000000000000000e+03,4.818999999999999950e-01,4.236068042815321444e-04,4.236068042815321344e-01
9.638000000000000000e+03,4.819500000000000450e-01,4.248904764703088249e-04,4.248904764703088088e-01
9.639000000000000000e+03,4.820000000000000395e-01,4.255542006679956463e-04,4.255542006679956524e-01
9.640000000000000000e+03,4.820500000000000340e-01,4.291792588162581575e-04,4.291792588162581801e-01
9.641000000000000000e+03,4.821000000000000285e-01,4.349029507298322948e-04,4.349029507298323161e-01
9.642000000000000000e+03,4.821500000000000230e-01,4.298397756355564901e-04,4.298397756355564758e-01
9.643000000000000000e+03,4.822000000000000175e-01,4.263613704149348286e-04,4.263613704149348260e-01
9.644000000000000000e+03,4.822500000000000120e-01,4.270014154215670326e-04,4.270014154215670543e-01
9.645000000000000000e+03,4.823000000000000065e-01,4.322730953914998204e-04,4.322730953914998286e-01
9.646000000000000000e+03,4.823500000000000010e-01,4.281411066264778761e-04,4.281411066264778631e-01
9.647000000000000000e+03,4.823999999999999955e-01,4.349977352754702932e-04,4.349977352754703097e-01
9.648000000000000000e+03,4.824499999999999900e-01,4.373046023524183369e-04,4.373046023524183590e-01
9.649000000000000000e+03,4.825000000000000400e-01,4.339106362947816459e-04,4.339106362947816597e-01
9.650000000000000000e+03,4.825500000000000345e-01,4.299027798657013323e-04,4.299027798657013566e-01
9.651000000000000000e+03,4.826000000000000290e-01,4.331535330681151263e-04,4.331535330681151041e-01
9.652000000000000000e+03,4.826500000000000234e-01,4.280131732313535611e-04,4.280131732313535720e-01
9.653000000000000000e+03,4.827000000000000179e-01,4.279225157801309670e-04,4.279225157801309631e-01
9.654000000000000000e+03,4.827500000000000124e-01,4.287915662665641651e-04,4.287915662665641725e-01
9.655000000000000000e+03,4.828000000000000069e-01,4.278818950658040449e-04,4.278818950658040410e-01
9.656000000000000000e+03,4.828500000000000014e-01,4.254927873692137446e-04,4.254927873692137541e-01
9.657000000000000000e+03,4.828999999999999959e-01,4.330257864689057018e-04,4.330257864689057157e-01
9.658000000000000000e+03,4.829499999999999904e-01,4.295717302254024005e-04,4.295717302254024039e-01
9.659000000000000000e+03,4.830000000000000404e-01,4.303484980505853049e-04,4.303484980505852819e-01
9.660000000000000000e+03,4.830500000000000349e-01,4.318998599902434802e-04,4.318998599902434954e-01
9.661000000000000000e+03,4.831000000000000294e-01,4.291930114869166378e-04,4.291930114869166313e-01
9.662000000000000000e+03,4.831500000000000239e-01,4.272446785526530489e-04,4.272446785526530233e-01
9.663000000000000000e+03,4.832000000000000184e-01,4.284963747804768877e-04,4.284963747804768630e-01
9.664000000000000000e+03,4.832500000000000129e-01,4.273430834015174134e-04,4.273430834015173874e-01
9.665000000000000000e+03,4.833000000000000074e-01,4.263809875412196099e-04,4.263809875412196138e-01
9.666000000000000000e+03,4.833500000000000019e-01,4.299205953733476046e-04,4.299205953733475916e-01
9.667000000000000000e+03,4.833999999999999964e-01,4.290596205268682514e-04,4.290596205268682461e-01
9.668000000000000000e+03,4.834499999999999909e-01,4.289007089999019909e-04,4.289007089999020139e-01
9.669000000000000000e+03,4.835000000000000409e-01,4.288274937918379369e-04,4.288274937918379326e-01
9.670000000000000000e+03,4.835500000000000353e-01,4.295039123549215625e-04,4.295039123549215798e-01
9.671000000000000000e+03,4.836000000000000298e-01,4.290709122128188828e-04,4.290709122128189001e-01
9.672000000000000000e+03,4.836500000000000243e-01,4.272434981490336897e-04,4.272434981490336736e-01
9.673000000000000000e+03,4.837000000000000188e-01,4.297237716601957219e-04,4.297237716601957080e-01
9.674000000000000000e+03,4.837500000000000133e-01,4.348111704657201069e-04,4.348111704657200982e-01
9.675000000000000000e+03,4.838000000000000078e-01,4.344577964090837185e-04,4.344577964090837185e-01
9.676000000000000000e+03,4.838500000000000023e-01,4.342859469606426791e-04,4.342859469606426548e-01
9.677000000000000000e+03,4.838999999999999968e-01,4.390097761676047135e-04,4.390097761676047261e-01
9.678000000000000000e+03,4.839499999999999913e-01,4.384179124024343947e-04,4.384179124024343843e-01
9.679000000000000000e+03,4.840000000000000413e-01,4.402254641062714607e-04,4.402254641062714469e-01
9.680000000000000000e+03,4.840500000000000358e-01,4.413877718144808781e-04,4.413877718144808560e-01
9.681000000000000000e+03,4.841000000000000303e-01,4.435720215954270943e-04,4.435720215954270795e-01
9.682000000000000000e+03,4.841500000000000248e-01,4.417817187516116990e-04,4.417817187516117072e-01
9.683000000000000000e+03,4.842000000000000193e-01,4.388777331011501043e-04,4.388777331011500804e-01
9.684000000000000000e+03,4.842500000000000138e-01,4.395195195330845535e-04,4.395195195330845461e-01
9.685000000000000000e+03,4.843000000000000083e-01,4.385558548305365750e-04,4.385558548305365512e-01
9.686000000000000000e+03,4.843500000000000028e-01,4.370883160513683720e-04,4.370883160513683863e-01
9.687000000000000000e+03,4.843999999999999972e-01,4.352934381006682727e-04,4.352934381006682840e-01
9.688000000000000000e+03,4.844499999999999917e-01,4.349321612771157018e-04,4.349321612771157031e-01
9.689000000000000000e+03,4.845000000000000417e-01,4.338621391751430094e-04,4.338621391751429912e-01
9.690000000000000000e+03,4.845500000000000362e-01,4.327858043211149034e-04,4.327858043211149086e-01
9.691000000000000000e+03,4.846000000000000307e-01,4.318896408074806171e-04,4.318896408074806015e-01
9.692000000000000000e+03,4.846500000000000252e-01,4.334693982294746985e-04,4.334693982294747228e-01
9.693000000000000000e+03,4.847000000000000197e-01,4.313855368963617916e-04,4.313855368963617765e-01
9.694000000000000000e+03,4.847500000000000142e-01,4.288026373697802641e-04,4.288026373697802485e-01
9.695000000000000000e+03,4.848000000000000087e-01,4.299590643885376818e-04,4.299590643885377039e-01
9.696000000000000000e+03,4.848500000000000032e-01,4.310399470403676538e-04,4.310399470403676325e-01
9.697000000000000000e+03,4.848999999999999977e-01,4.290166762631150601e-04,4.290166762631150710e-01
9.698000000000000000e+03,4.849499999999999922e-01,4.278570966474118820e-04,4.278570966474118942e-01
9.699000000000000000e+03,4.850000000000000422e-01,4.289558487206863026e-04,4.289558487206863169e-01
9.700000000000000000e+03,4.850500000000000367e-01,4.265214016857218665e-04,4.265214016857218904e-01
9.701000000000000000e+03,4.851000000000000312e-01,4.247848830939092955e-04,4.247848830939092712e-01
9.702000000000000000e+03,4.851500000000000257e-01,4.262845114435547434e-04,4.262845114435547256e-01
9.703000000000000000e+03,4.852000000000000202e-01,4.243628678986256482e-04,4.243628678986256508e-01
9.704000000000000000e+03,4.852500000000000147e-01,4.271581603445504275e-04,4.271581603445504527e-01
9.705000000000000000e+03,4.853000000000000091e-01,4.293698630433743168e-04,4.293698630433743224e-01
9.706000000000000000e+03,4.853500000000000036e-01,4.302699237714584669e-04,4.302699237714584513e-01
9.707000000000000000e+03,4.853999999999999981e-01,4.302854153833606606e-04,4.302854153833606810e-01
9.708000000000000000e+03,4.854499999999999926e-01,4.318277833606288304e-04,4.318277833606288252e-01
9.709000000000000000e+03,4.855000000000000426e-01,4.304681091819915041e-04,4.304681091819915206e-01
9.710000000000000000e+03,4.855500000000000371e-01,4.293293055550269138e-04,4.293293055550269077e-01
9.711000000000000000e+03,4.856000000000000316e-01,4.296804542521735206e-04,4.296804542521734938e-01
9.712000000000000000e+03,4.856500000000000261e-01,4.322790810342851163e-04,4.322790810342851398e-01
9.713000000000000000e+03,4.857000000000000206e-01,4.323708953779294693e-04,4.323708953779294428e-01
9.714000000000000000e+03,4.857500000000000151e-01,4.297216638294415990e-04,4.297216638294416025e-01
9.715000000000000000e+03,4.858000000000000096e-01,4.292674770024341828e-04,4.292674770024341724e-01
9.716000000000000000e+03,4.858500000000000041e-01,4.252222011886010460e-04,4.252222011886010455e-01
9.717000000000000000e+03,4.858999999999999986e-01,4.232253043997557282e-04,4.232253043997557529e-01
9.718000000000000000e+03,4.859499999999999931e-01,4.210777922626378800e-04,4.210777922626378622e-01
9.719000000000000000e+03,4.860000000000000431e-01,4.173599810012843425e-04,4.173599810012843525e-01
9.720000000000000000e+03,4.860500000000000376e-01,4.168273011370046406e-04,4.168273011370046133e-01
9.721000000000000000e+03,4.861000000000000321e-01,4.200857086410228155e-04,4.200857086410227925e-01
9.722000000000000000e+03,4.861500000000000266e-01,4.189887120406780678e-04,4.189887120406780574e-01
9.723000000000000000e+03,4.862000000000000210e-01,4.197116102811423739e-04,4.197116102811423999e-01
9.724000000000000000e+03,4.862500000000000155e-01,4.235564623093618082e-04,4.235564623093617809e-01
9.725000000000000000e+03,4.863000000000000100e-01,4.231889838811108209e-04,4.231889838811108140e-01
9.726000000000000000e+03,4.863500000000000045e-01,4.230475619928460488e-04,4.230475619928460440e-01
9.727000000000000000e+03,4.863999999999999990e-01,4.207946149797956543e-04,4.207946149797956448e-01
9.728000000000000000e+03,4.864499999999999935e-01,4.215973419333697027e-04,4.215973419333697292e-01
9.729000000000000000e+03,4.865000000000000435e-01,4.199136406820792237e-04,4.199136406820792033e-01
9.730000000000000000e+03,4.865500000000000380e-01,4.188017232519356133e-04,4.188017232519355981e-01
9.731000000000000000e+03,4.866000000000000325e-01,4.191934151405646075e-04,4.191934151405646292e-01
9.732000000000000000e+03,4.866500000000000270e-01,4.195883042516596550e-04,4.195883042516596606e-01
9.733000000000000000e+03,4.867000000000000215e-01,4.206826174746369816e-04,4.206826174746369773e-01
9.734000000000000000e+03,4.867500000000000160e-01,4.194186317946837507e-04,4.194186317946837494e-01
9.735000000000000000e+03,4.868000000000000105e-01,4.199542830272166784e-04,4.199542830272166571e-01
9.736000000000000000e+03,4.868500000000000050e-01,4.201182732080049713e-04,4.201182732080049886e-01
9.737000000000000000e+03,4.868999999999999995e-01,4.205547401107493917e-04,4.205547401107493921e-01
9.738000000000000000e+03,4.869499999999999940e-01,4.202268845916609869e-04,4.202268845916609652e-01
9.739000000000000000e+03,4.870000000000000440e-01,4.226713568317811429e-04,4.226713568317811420e-01
9.740000000000000000e+03,4.870500000000000385e-01,4.262058386861417784e-04,4.262058386861417580e-01
9.741000000000000000e+03,4.871000000000000330e-01,4.245650401926320578e-04,4.245650401926320816e-01
9.742000000000000000e+03,4.871500000000000274e-01,4.245557798473926256e-04,4.245557798473926225e-01
9.743000000000000000e+03,4.872000000000000219e-01,4.256978840921954487e-04,4.256978840921954443e-01
9.744000000000000000e+03,4.872500000000000164e-01,4.221839557236409810e-04,4.221839557236409801e-01
9.745000000000000000e+03,4.873000000000000109e-01,4.190164635870020395e-04,4.190164635870020637e-01
9.746000000000000000e+03,4.873500000000000054e-01,4.201335298124787712e-04,4.201335298124787565e-01
9.747000000000000000e+03,4.873999999999999999e-01,4.217426683552390611e-04,4.217426683552390476e-01
9.748000000000000000e+03,4.874499999999999944e-01,4.212863069341525103e-04,4.212863069341525324e-01
9.749000000000000000e+03,4.875000000000000444e-01,4.229908487739026030e-04,4.229908487739025835e-01
9.750000000000000000e+03,4.875500000000000389e-01,4.258773856393039802e-04,4.258773856393039958e-01
9.751000000000000000e+03,4.876000000000000334e-01,4.267232338268642840e-04,4.267232338268642788e-01
9.752000000000000000e+03,4.876500000000000279e-01,4.252974561685554482e-04,4.252974561685554655e-01
9.753000000000000000e+03,4.877000000000000224e-01,4.277441398898043060e-04,4.277441398898043090e-01
9.754000000000000000e+03,4.877500000000000169e-01,4.283598534243527353e-04,4.283598534243527323e-01
9.755000000000000000e+03,4.878000000000000114e-01,4.331797807367079303e-04,4.331797807367079312e-01
9.756000000000000000e+03,4.878500000000000059e-01,4.329286247333097477e-04,4.329286247333097304e-01
9.757000000000000000e+03,4.879000000000000004e-01,4.304695737372182720e-04,4.304695737372182807e-01
9.758000000000000000e+03,4.879499999999999948e-01,4.286902572429153002e-04,4.286902572429153180e-01
9.759000000000000000e+03,4.880000000000000449e-01,4.302664442724678305e-04,4.302664442724678517e-01
9.760000000000000000e+03,4.880500000000000393e-01,4.291985883744509327e-04,4.291985883744509067e-01
9.761000000000000000e+03,4.881000000000000338e-01,4.291758943694233119e-04,4.291758943694233275e-01
9.762000000000000000e+03,4.881500000000000283e-01,4.305902706001576334e-04,4.305902706001576430e-01
9.763000000000000000e+03,4.882000000000000228e-01,4.240031533408169856e-04,4.240031533408170072e-01
9.764000000000000000e+03,4.882500000000000173e-01,4.246316933374273683e-04,4.246316933374273406e-01
9.765000000000000000e+03,4.883000000000000118e-01,4.246433519328286299e-04,4.246433519328286499e-01
9.766000000000000000e+03,4.883500000000000063e-01,4.227426344729029667e-04,4.227426344729029450e-01
9.767000000000000000e+03,4.884000000000000008e-01,4.247031596627555265e-04,4.247031596627555139e-01
9.768000000000000000e+03,4.884499999999999953e-01,4.233304027683420351e-04,4.233304027683420512e-01
9.769000000000000000e+03,4.885000000000000453e-01,4.233211463331003083e-04,4.233211463331003066e-01
9.770000000000000000e+03,4.885500000000000398e-01,4.240828823531464899e-04,4.240828823531465064e-01
9.771000000000000000e+03,4.886000000000000343e-01,4.254833103618122512e-04,4.254833103618122503e-01
9.772000000000000000e+03,4.886500000000000288e-01,4.268161024839990441e-04,4.268161024839990381e-01
9.773000000000000000e+03,4.887000000000000233e-01,4.301946951681189868e-04,4.301946951681189790e-01
9.774000000000000000e+03,4.887500000000000178e-01,4.275683666514110788e-04,4.275683666514110692e-01
9.775000000000000000e+03,4.888000000000000123e-01,4.264615799709895231e-04,4.264615799709895461e-01
9.776000000000000000e+03,4.888500000000000068e-01,4.261194611919162851e-04,4.261194611919162933e-01
9.777000000000000000e+03,4.889000000000000012e-01,4.261453807482203939e-04,4.261453807482203926e-01
9.778000000000000000e+03,4.889499999999999957e-01,4.261778827880993172e-04,4.261778827880993159e-01
9.779000000000000000e+03,4.889999999999999902e-01,4.257688830472427296e-04,4.257688830472427521e-01
9.780000000000000000e+03,4.890500000000000402e-01,4.231718253626972595e-04,4.231718253626972626e-01
9.781000000000000000e+03,4.891000000000000347e-01,4.246334453991003040e-04,4.246334453991003066e-01
9.782000000000000000e+03,4.891500000000000292e-01,4.263171855018095015e-04,4.263171855018095258e-01
9.783000000000000000e+03,4.892000000000000237e-01,4.251378024020163781e-04,4.251378024020163737e-01
9.784000000000000000e+03,4.892500000000000182e-01,4.227742161380574314e-04,4.227742161380574348e-01
9.785000000000000000e+03,4.893000000000000127e-01,4.243450446840105238e-04,4.243450446840105195e-01
9.786000000000000000e+03,4.893500000000000072e-01,4.240432357337267340e-04,4.240432357337267089e-01
9.787000000000000000e+03,4.894000000000000017e-01,4.253156112281643851e-04,4.253156112281643586e-01
9.788000000000000000e+03,4.894499999999999962e-01,4.252649873355187488e-04,4.252649873355187626e-01
9.789000000000000000e+03,4.894999999999999907e-01,4.263381207982167628e-04,4.263381207982167576e-01
9.790000000000000000e+03,4.895500000000000407e-01,4.276350888542602069e-04,4.276350888542602147e-01
9.791000000000000000e+03,4.896000000000000352e-01,4.251273413343845554e-04,4.251273413343845675e-01
9.792000000000000000e+03,4.896500000000000297e-01,4.228746045702189778e-04,4.228746045702189704e-01
9.793000000000000000e+03,4.897000000000000242e-01,4.239246390083513350e-04,4.239246390083513116e-01
9.794000000000000000e+03,4.897500000000000187e-01,4.249895252921648205e-04,4.249895252921648270e-01
9.795000000000000000e+03,4.898000000000000131e-01,4.249947554111468745e-04,4.249947554111468961e-01
9.796000000000000000e+03,4.898500000000000076e-01,4.272641791175123879e-04,4.272641791175124104e-01
9.797000000000000000e+03,4.899000000000000021e-01,4.277938860908337792e-04,4.277938860908337970e-01
9.798000000000000000e+03,4.899499999999999966e-01,4.293052584797608668e-04,4.293052584797608651e-01
9.799000000000000000e+03,4.899999999999999911e-01,4.285562125940344121e-04,4.285562125940344247e-01
9.800000000000000000e+03,4.900500000000000411e-01,4.264260549602030955e-04,4.264260549602030825e-01
9.801000000000000000e+03,4.901000000000000356e-01,4.265206839309514260e-04,4.265206839309514386e-01
9.802000000000000000e+03,4.901500000000000301e-01,4.258901626581100748e-04,4.258901626581100830e-01
9.803000000000000000e+03,4.902000000000000246e-01,4.238447715390712819e-04,4.238447715390712967e-01
9.804000000000000000e+03,4.902500000000000191e-01,4.249754666047307269e-04,4.249754666047307339e-01
9.805000000000000000e+03,4.903000000000000136e-01,4.266223261604863508e-04,4.266223261604863426e-01
9.806000000000000000e+03,4.903500000000000081e-01,4.239396093115756626e-04,4.239396093115756492e-01
9.807000000000000000e+03,4.904000000000000026e-01,4.227739925419211962e-04,4.227739925419212175e-01
9.808000000000000000e+03,4.904499999999999971e-01,4.200674911023138058e-04,4.200674911023137836e-01
9.809000000000000000e+03,4.904999999999999916e-01,4.172251244917611558e-04,4.172251244917611346e-01
9.810000000000000000e+03,4.905500000000000416e-01,4.146867344610401566e-04,4.146867344610401518e-01
9.811000000000000000e+03,4.906000000000000361e-01,4.149748530595603023e-04,4.149748530595602780e-01
9.812000000000000000e+03,4.906500000000000306e-01,4.146340425297755875e-04,4.146340425297755927e-01
9.813000000000000000e+03,4.907000000000000250e-01,4.142184553999032773e-04,4.142184553999032626e-01
9.814000000000000000e+03,4.907500000000000195e-01,4.120635303087526419e-04,4.120635303087526458e-01
9.815000000000000000e+03,4.908000000000000140e-01,4.119709104030235859e-04,4.119709104030235824e-01
9.816000000000000000e+03,4.908500000000000085e-01,4.098768135666134281e-04,4.098768135666134294e-01
9.817000000000000000e+03,4.909000000000000030e-01,4.116887964905052298e-04,4.116887964905052155e-01
9.818000000000000000e+03,4.909499999999999975e-01,4.099754212760583941e-04,4.099754212760584049e-01
9.819000000000000000e+03,4.909999999999999920e-01,4.111234485085956064e-04,4.111234485085956125e-01
9.820000000000000000e+03,4.910500000000000420e-01,4.114700792790427380e-04,4.114700792790427220e-01
9.821000000000000000e+03,4.911000000000000365e-01,4.155800868921847202e-04,4.155800868921847302e-01
9.822000000000000000e+03,4.911500000000000310e-01,4.134061678126079451e-04,4.134061678126079720e-01
9.823000000000000000e+03,4.912000000000000255e-01,4.130824963294419555e-04,4.130824963294419394e-01
9.824000000000000000e+03,4.912500000000000200e-01,4.113565171322328519e-04,4.113565171322328684e-01
9.825000000000000000e+03,4.913000000000000145e-01,4.155389769248517425e-04,4.155389769248517551e-01
9.826000000000000000e+03,4.913500000000000090e-01,4.117419397367593566e-04,4.117419397367593770e-01
9.827000000000000000e+03,4.914000000000000035e-01,4.165350183306597395e-04,4.165350183306597565e-01
9.828000000000000000e+03,4.914499999999999980e-01,4.180103849033341579e-04,4.180103849033341423e-01
9.829000000000000000e+03,4.914999999999999925e-01,4.184223625384594848e-04,4.184223625384594913e-01
9.830000000000000000e+03,4.915500000000000425e-01,4.147246685748782352e-04,4.147246685748782191e-01
9.831000000000000000e+03,4.916000000000000369e-01,4.209502271947307070e-04,4.209502271947306862e-01
9.832000000000000000e+03,4.916500000000000314e-01,4.199002174993842948e-04,4.199002174993842762e-01
9.833000000000000000e+03,4.917000000000000259e-01,4.194769260086304592e-04,4.194769260086304574e-01
9.834000000000000000e+03,4.917500000000000204e-01,4.230403229670141505e-04,4.230403229670141596e-01
9.835000000000000000e+03,4.918000000000000149e-01,4.264571586604073354e-04,4.264571586604073428e-01
9.836000000000000000e+03,4.918500000000000094e-01,4.252011500181704091e-04,4.252011500181703818e-01
9.837000000000000000e+03,4.919000000000000039e-01,4.272084047939755133e-04,4.272084047939755380e-01
9.838000000000000000e+03,4.919499999999999984e-01,4.259246708839825330e-04,4.259246708839825590e-01
9.839000000000000000e+03,4.919999999999999929e-01,4.251147876306849392e-04,4.251147876306849427e-01
9.840000000000000000e+03,4.920500000000000429e-01,4.218158539102335645e-04,4.218158539102335736e-01
9.841000000000000000e+03,4.921000000000000374e-01,4.219489791860553244e-04,4.219489791860553396e-01
9.842000000000000000e+03,4.921500000000000319e-01,4.206106949581765904e-04,4.206106949581766008e-01
9.843000000000000000e+03,4.922000000000000264e-01,4.225448900960338916e-04,4.225448900960339094e-01
9.844000000000000000e+03,4.922500000000000209e-01,4.217900281897900326e-04,4.217900281897900561e-01
9.845000000000000000e+03,4.923000000000000154e-01,4.225749877291078106e-04,4.225749877291077872e-01
9.846000000000000000e+03,4.923500000000000099e-01,4.233152075601579259e-04,4.233152075601579467e-01
9.847000000000000000e+03,4.924000000000000044e-01,4.237649195054160665e-04,4.237649195054160600e-01
9.848000000000000000e+03,4.924499999999999988e-01,4.230663516233343358e-04,4.230663516233343358e-01
9.849000000000000000e+03,4.924999999999999933e-01,4.286802432982987935e-04,4.286802432982987909e-01
9.850000000000000000e+03,4.925500000000000433e-01,4.285591464378186999e-04,4.285591464378186721e-01
9.851000000000000000e+03,4.926000000000000378e-01,4.254099611357231125e-04,4.254099611357231026e-01
9.852000000000000000e+03,4.926500000000000323e-01,4.273911323755613060e-04,4.273911323755613112e-01
9.853000000000000000e+03,4.927000000000000268e-01,4.281433781369539020e-04,4.281433781369539116e-01
9.854000000000000000e+03,4.927500000000000213e-01,4.272977158810229575e-04,4.272977158810229437e-01
9.855000000000000000e+03,4.928000000000000158e-01,4.251377024080532359e-04,4.251377024080532085e-01
9.856000000000000000e+03,4.928500000000000103e-01,4.293750234907006105e-04,4.293750234907006136e-01
9.857000000000000000e+03,4.929000000000000048e-01,4.264587067770588100e-04,4.264587067770588269e-01
9.858000000000000000e+03,4.929499999999999993e-01,4.243828238190126313e-04,4.243828238190126556e-01
9.859000000000000000e+03,4.929999999999999938e-01,4.241070641100102797e-04,4.241070641100102567e-01
9.860000000000000000e+03,4.930500000000000438e-01,4.271007778137408516e-04,4.271007778137408395e-01
9.861000000000000000e+03,4.931000000000000383e-01,4.250448002686750223e-04,4.250448002686750271e-01
9.862000000000000000e+03,4.931500000000000328e-01,4.245693070737350584e-04,4.245693070737350805e-01
9.863000000000000000e+03,4.932000000000000273e-01,4.244960355381129894e-04,4.244960355381129924e-01
9.864000000000000000e+03,4.932500000000000218e-01,4.243529351097985328e-04,4.243529351097985458e-01
9.865000000000000000e+03,4.933000000000000163e-01,4.242285076120351603e-04,4.242285076120351772e-01
9.866000000000000000e+03,4.933500000000000107e-01,4.281289820488675237e-04,4.281289820488675124e-01
9.867000000000000000e+03,4.934000000000000052e-01,4.286112729806140992e-04,4.286112729806140775e-01
9.868000000000000000e+03,4.934499999999999997e-01,4.269337204688067929e-04,4.269337204688067877e-01
9.869000000000000000e+03,4.934999999999999942e-01,4.275184314431120262e-04,4.275184314431120236e-01
9.870000000000000000e+03,4.935500000000000442e-01,4.273276599841921582e-04,4.273276599841921430e-01
9.871000000000000000e+03,4.936000000000000387e-01,4.231766625715005828e-04,4.231766625715006058e-01
9.872000000000000000e+03,4.936500000000000332e-01,4.239678682761160197e-04,4.239678682761160444e-01
9.873000000000000000e+03,4.937000000000000277e-01,4.252685110128959743e-04,4.252685110128959778e-01
9.874000000000000000e+03,4.937500000000000222e-01,4.248333456500847293e-04,4.248333456500847372e-01
9.875000000000000000e+03,4.938000000000000167e-01,4.210623671815996207e-04,4.210623671815996172e-01
9.876000000000000000e+03,4.938500000000000112e-01,4.229182161757097575e-04,4.229182161757097380e-01
9.877000000000000000e+03,4.939000000000000057e-01,4.208420610109015652e-04,4.208420610109015469e-01
9.878000000000000000e+03,4.939500000000000002e-01,4.217902006806292987e-04,4.217902006806292792e-01
9.879000000000000000e+03,4.939999999999999947e-01,4.218749111534944303e-04,4.218749111534944030e-01
9.880000000000000000e+03,4.940500000000000447e-01,4.267019475078581768e-04,4.267019475078581703e-01
9.881000000000000000e+03,4.941000000000000392e-01,4.279176396120483732e-04,4.279176396120483727e-01
9.882000000000000000e+03,4.941500000000000337e-01,4.283987195243911593e-04,4.283987195243911805e-01
9.883000000000000000e+03,4.942000000000000282e-01,4.268345738223054404e-04,4.268345738223054409e-01
9.884000000000000000e+03,4.942500000000000226e-01,4.275649280252605483e-04,4.275649280252605267e-01
9.885000000000000000e+03,4.943000000000000171e-01,4.255757604853266526e-04,4.255757604853266374e-01
9.886000000000000000e+03,4.943500000000000116e-01,4.278415710156476199e-04,4.278415710156476259e-01
9.887000000000000000e+03,4.944000000000000061e-01,4.309972474200058907e-04,4.309972474200058912e-01
9.888000000000000000e+03,4.944500000000000006e-01,4.304767175662799444e-04,4.304767175662799206e-01
9.889000000000000000e+03,4.944999999999999951e-01,4.316508757701347453e-04,4.316508757701347232e-01
9.890000000000000000e+03,4.945500000000000451e-01,4.337743255020837805e-04,4.337743255020837796e-01
9.891000000000000000e+03,4.946000000000000396e-01,4.325840124939413917e-04,4.325840124939414055e-01
9.892000000000000000e+03,4.946500000000000341e-01,4.290944340090055279e-04,4.290944340090055431e-01
9.893000000000000000e+03,4.947000000000000286e-01,4.311283472067405954e-04,4.311283472067405920e-01
9.894000000000000000e+03,4.947500000000000231e-01,4.321456474283490948e-04,4.321456474283491000e-01
9.895000000000000000e+03,4.948000000000000176e-01,4.295914335311072814e-04,4.295914335311072918e-01
